SourceFile,FileName,GPSLatitude,GPSLongitude
images/LAmetro-D-line-corridor_2026-04-13_368.jpg,LAmetro-D-line-corridor_2026-04-13_368.jpg,34.0622444444444,-118.342438888889
images/LAmetro-D-line-corridor_2026-04-10_452.jpg,LAmetro-D-line-corridor_2026-04-10_452.jpg,34.0576361111111,-118.359886111111
images/LAmetro-D-line-corridor_2026-03-13_092.jpg,LAmetro-D-line-corridor_2026-03-13_092.jpg,34.066325,-118.310394444444
images/LAmetro-D-line-corridor_2026-04-10_491.jpg,LAmetro-D-line-corridor_2026-04-10_491.jpg,34.0594583333333,-118.386702777778
images/LAmetro-D-line-corridor_2026-04-10_485.jpg,LAmetro-D-line-corridor_2026-04-10_485.jpg,34.0821194444444,-118.344169444444
images/LAmetro-D-line-corridor_2026-03-24_240.jpg,LAmetro-D-line-corridor_2026-03-24_240.jpg,34.0629055555556,-118.361663888889
images/LAmetro-D-line-corridor_2026-03-13_079.jpg,LAmetro-D-line-corridor_2026-03-13_079.jpg,34.0759472222222,-118.313538888889
images/LAmetro-D-line-corridor_2026-04-10_650.jpg,LAmetro-D-line-corridor_2026-04-10_650.jpg,34.0812388888889,-118.327294444444
images/LAmetro-D-line-corridor_2026-04-10_644.jpg,LAmetro-D-line-corridor_2026-04-10_644.jpg,34.0471388888889,-118.319313888889
images/LAmetro-D-line-corridor_2026-04-10_678.jpg,LAmetro-D-line-corridor_2026-04-10_678.jpg,34.0690305555556,-118.344177777778
images/LAmetro-D-line-corridor_2026-04-10_693.jpg,LAmetro-D-line-corridor_2026-04-10_693.jpg,34.0774888888889,-118.361441666667
images/LAmetro-D-line-corridor_2026-04-10_687.jpg,LAmetro-D-line-corridor_2026-04-10_687.jpg,34.0482527777778,-118.338966666667
images/LAmetro-D-line-corridor_2026-04-10_691.jpg,LAmetro-D-line-corridor_2026-04-10_691.jpg,34.0528444444444,-118.312522222222
images/LAmetro-D-line-corridor_2026-04-10_685.jpg,LAmetro-D-line-corridor_2026-04-10_685.jpg,34.0623361111111,-118.3442
images/LAmetro-D-line-corridor_2026-04-10_652.jpg,LAmetro-D-line-corridor_2026-04-10_652.jpg,34.0722361111111,-118.344125
images/LAmetro-D-line-corridor_2026-04-10_646.jpg,LAmetro-D-line-corridor_2026-04-10_646.jpg,34.0761611111111,-118.327263888889
images/LAmetro-D-line-corridor_2026-03-24_242.jpg,LAmetro-D-line-corridor_2026-03-24_242.jpg,34.0619055555556,-118.320686111111
images/LAmetro-D-line-corridor_2026-04-10_493.jpg,LAmetro-D-line-corridor_2026-04-10_493.jpg,34.05785,-118.361625
images/LAmetro-D-line-corridor_2026-04-10_487.jpg,LAmetro-D-line-corridor_2026-04-10_487.jpg,34.0642472222222,-118.344155555556
images/LAmetro-D-line-corridor_2026-04-10_478.jpg,LAmetro-D-line-corridor_2026-04-10_478.jpg,34.0823888888889,-118.327094444444
images/LAmetro-D-line-corridor_2026-04-10_450.jpg,LAmetro-D-line-corridor_2026-04-10_450.jpg,34.0508083333333,-118.344366666667
images/LAmetro-D-line-corridor_2026-04-10_444.jpg,LAmetro-D-line-corridor_2026-04-10_444.jpg,34.0669944444444,-118.393975
images/LAmetro-D-line-corridor_2026-03-13_084.jpg,LAmetro-D-line-corridor_2026-03-13_084.jpg,34.0807805555556,-118.313575
images/LAmetro-D-line-corridor_2026-04-13_418.jpg,LAmetro-D-line-corridor_2026-04-13_418.jpg,34.0630194444444,-118.343011111111
images/LAmetro-D-line-corridor_2026-04-13_342.jpg,LAmetro-D-line-corridor_2026-04-13_342.jpg,34.0628138888889,-118.342880555556
images/LAmetro-D-line-corridor_2026-04-13_356.jpg,LAmetro-D-line-corridor_2026-04-13_356.jpg,34.0627166666667,-118.333191666667
images/LAmetro-D-line-corridor_2026-04-13_430.jpg,LAmetro-D-line-corridor_2026-04-13_430.jpg,34.0660444444444,-118.379227777778
images/LAmetro-D-line-corridor_2026-04-10_518.jpg,LAmetro-D-line-corridor_2026-04-10_518.jpg,34.048575,-118.356155555556
images/LAmetro-D-line-corridor_2026-04-10_524.jpg,LAmetro-D-line-corridor_2026-04-10_524.jpg,34.0670055555556,-118.393630555556
images/LAmetro-D-line-corridor_2026-04-13_381.jpg,LAmetro-D-line-corridor_2026-04-13_381.jpg,34.0663527777778,-118.380486111111
images/LAmetro-D-line-corridor_2026-04-11_045.jpg,LAmetro-D-line-corridor_2026-04-11_045.jpg,34.0669027777778,-118.334258333333
images/LAmetro-D-line-corridor_2026-04-10_530.jpg,LAmetro-D-line-corridor_2026-04-10_530.jpg,34.0684444444444,-118.338438888889
images/LAmetro-D-line-corridor_2026-03-24_134.jpg,LAmetro-D-line-corridor_2026-03-24_134.jpg,34.0645416666667,-118.373086111111
images/LAmetro-D-line-corridor_2026-03-14_167.jpg,LAmetro-D-line-corridor_2026-03-14_167.jpg,34.0621222222222,-118.339036111111
images/LAmetro-D-line-corridor_2026-04-10_726.jpg,LAmetro-D-line-corridor_2026-04-10_726.jpg,34.0838194444444,-118.360930555556
images/LAmetro-D-line-corridor_2026-04-10_732.jpg,LAmetro-D-line-corridor_2026-04-10_732.jpg,34.0822055555556,-118.344155555556
images/LAmetro-D-line-corridor_2026-04-10_733.jpg,LAmetro-D-line-corridor_2026-04-10_733.jpg,34.0761805555556,-118.338469444444
images/LAmetro-D-line-corridor_2026-03-14_172.jpg,LAmetro-D-line-corridor_2026-03-14_172.jpg,34.0637277777778,-118.314002777778
images/LAmetro-D-line-corridor_2026-03-14_166.jpg,LAmetro-D-line-corridor_2026-03-14_166.jpg,34.0592194444444,-118.389769444444
images/LAmetro-D-line-corridor_2026-04-10_727.jpg,LAmetro-D-line-corridor_2026-04-10_727.jpg,34.052475,-118.371186111111
images/LAmetro-D-line-corridor_2026-03-24_135.jpg,LAmetro-D-line-corridor_2026-03-24_135.jpg,34.0625694444444,-118.355316666667
images/LAmetro-D-line-corridor_2026-04-11_044.jpg,LAmetro-D-line-corridor_2026-04-11_044.jpg,34.0530888888889,-118.323852777778
images/LAmetro-D-line-corridor_2026-04-13_394.jpg,LAmetro-D-line-corridor_2026-04-13_394.jpg,34.0624,-118.348161111111
images/LAmetro-D-line-corridor_2026-04-10_531.jpg,LAmetro-D-line-corridor_2026-04-10_531.jpg,34.0660555555556,-118.3991
images/LAmetro-D-line-corridor_2026-04-10_525.jpg,LAmetro-D-line-corridor_2026-04-10_525.jpg,34.0823277777778,-118.344147222222
images/LAmetro-D-line-corridor_2026-04-13_380.jpg,LAmetro-D-line-corridor_2026-04-13_380.jpg,34.0622055555556,-118.317725
images/LAmetro-D-line-corridor_2026-04-10_519.jpg,LAmetro-D-line-corridor_2026-04-10_519.jpg,34.0473111111111,-118.330536111111
images/LAmetro-D-line-corridor_2026-04-13_425.jpg,LAmetro-D-line-corridor_2026-04-13_425.jpg,34.0624555555556,-118.347672222222
images/LAmetro-D-line-corridor_2026-04-13_343.jpg,LAmetro-D-line-corridor_2026-04-13_343.jpg,34.0623666666667,-118.343863888889
images/LAmetro-D-line-corridor_2026-04-13_419.jpg,LAmetro-D-line-corridor_2026-04-13_419.jpg,34.0631,-118.354775
images/LAmetro-D-line-corridor_2026-04-10_445.jpg,LAmetro-D-line-corridor_2026-04-10_445.jpg,34.0834472222222,-118.338013888889
images/LAmetro-D-line-corridor_2026-03-13_085.jpg,LAmetro-D-line-corridor_2026-03-13_085.jpg,34.06615,-118.309158333333
images/LAmetro-D-line-corridor_2026-03-13_091.jpg,LAmetro-D-line-corridor_2026-03-13_091.jpg,34.0761416666667,-118.313508333333
images/LAmetro-D-line-corridor_2026-04-10_451.jpg,LAmetro-D-line-corridor_2026-04-10_451.jpg,34.0579333333333,-118.362188888889
images/LAmetro-D-line-corridor_2026-04-10_479.jpg,LAmetro-D-line-corridor_2026-04-10_479.jpg,34.0837083333333,-118.359091666667
images/LAmetro-D-line-corridor_2026-04-10_486.jpg,LAmetro-D-line-corridor_2026-04-10_486.jpg,34.0617638888889,-118.323119444444
images/LAmetro-D-line-corridor_2026-04-10_492.jpg,LAmetro-D-line-corridor_2026-04-10_492.jpg,34.0596194444444,-118.375763888889
images/LAmetro-D-line-corridor_2026-03-24_243.jpg,LAmetro-D-line-corridor_2026-03-24_243.jpg,34.0621027777778,-118.330519444444
images/LAmetro-D-line-corridor_2026-04-10_647.jpg,LAmetro-D-line-corridor_2026-04-10_647.jpg,34.0528194444444,-118.317536111111
images/LAmetro-D-line-corridor_2026-04-10_653.jpg,LAmetro-D-line-corridor_2026-04-10_653.jpg,34.0475055555556,-118.330475
images/LAmetro-D-line-corridor_2026-04-10_684.jpg,LAmetro-D-line-corridor_2026-04-10_684.jpg,34.0527583333333,-118.311583333333
images/LAmetro-D-line-corridor_2026-04-10_690.jpg,LAmetro-D-line-corridor_2026-04-10_690.jpg,34.0828972222222,-118.326813888889
images/LAmetro-D-line-corridor_2026-04-10_694.jpg,LAmetro-D-line-corridor_2026-04-10_694.jpg,34.0834416666667,-118.330994444444
images/LAmetro-D-line-corridor_2026-04-10_657.jpg,LAmetro-D-line-corridor_2026-04-10_657.jpg,34.0748666666667,-118.327461111111
images/LAmetro-D-line-corridor_2026-04-10_643.jpg,LAmetro-D-line-corridor_2026-04-10_643.jpg,34.059425,-118.398352777778
images/LAmetro-D-line-corridor_2026-03-13_056.jpg,LAmetro-D-line-corridor_2026-03-13_056.jpg,34.0638694444444,-118.309158333333
images/LAmetro-D-line-corridor_2026-04-10_496.jpg,LAmetro-D-line-corridor_2026-04-10_496.jpg,34.0530805555556,-118.310219444444
images/LAmetro-D-line-corridor_2026-04-10_482.jpg,LAmetro-D-line-corridor_2026-04-10_482.jpg,34.0764194444444,-118.327186111111
images/LAmetro-D-line-corridor_2026-03-24_247.jpg,LAmetro-D-line-corridor_2026-03-24_247.jpg,34.0634777777778,-118.365883333333
images/LAmetro-D-line-corridor_2026-04-10_455.jpg,LAmetro-D-line-corridor_2026-04-10_455.jpg,34.062325,-118.338372222222
images/LAmetro-D-line-corridor_2026-03-13_095.jpg,LAmetro-D-line-corridor_2026-03-13_095.jpg,34.0809333333333,-118.313569444444
images/LAmetro-D-line-corridor_2026-03-13_081.jpg,LAmetro-D-line-corridor_2026-03-13_081.jpg,34.0659527777778,-118.310372222222
images/LAmetro-D-line-corridor_2026-04-10_441.jpg,LAmetro-D-line-corridor_2026-04-10_441.jpg,34.0684805555556,-118.338438888889
images/LAmetro-D-line-corridor_2026-04-10_469.jpg,LAmetro-D-line-corridor_2026-04-10_469.jpg,34.0571888888889,-118.340063888889
images/LAmetro-D-line-corridor_2026-04-13_347.jpg,LAmetro-D-line-corridor_2026-04-13_347.jpg,34.0625027777778,-118.354316666667
images/LAmetro-D-line-corridor_2026-04-13_421.jpg,LAmetro-D-line-corridor_2026-04-13_421.jpg,34.0620944444444,-118.329636111111
images/LAmetro-D-line-corridor_2026-04-13_435.jpg,LAmetro-D-line-corridor_2026-04-13_435.jpg,34.0623138888889,-118.340752777778
images/LAmetro-D-line-corridor_2026-04-13_409.jpg,LAmetro-D-line-corridor_2026-04-13_409.jpg,34.0637638888889,-118.367530555556
images/LAmetro-D-line-corridor_2026-04-10_521.jpg,LAmetro-D-line-corridor_2026-04-10_521.jpg,34.0691083333333,-118.361380555556
images/LAmetro-D-line-corridor_2026-04-10_535.jpg,LAmetro-D-line-corridor_2026-04-10_535.jpg,34.0788583333333,-118.361405555556
images/LAmetro-D-line-corridor_2026-04-11_040.jpg,LAmetro-D-line-corridor_2026-04-11_040.jpg,34.0688861111111,-118.345108333333
images/LAmetro-D-line-corridor_2026-04-10_509.jpg,LAmetro-D-line-corridor_2026-04-10_509.jpg,34.0617472222222,-118.310311111111
images/LAmetro-D-line-corridor_2026-03-24_125.jpg,LAmetro-D-line-corridor_2026-03-24_125.jpg,34.0623694444444,-118.346383333333
images/LAmetro-D-line-corridor_2026-03-24_131.jpg,LAmetro-D-line-corridor_2026-03-24_131.jpg,34.0616805555556,-118.317969444444
images/LAmetro-D-line-corridor_2026-04-10_723.jpg,LAmetro-D-line-corridor_2026-04-10_723.jpg,34.0479194444444,-118.347297222222
images/LAmetro-D-line-corridor_2026-03-14_162.jpg,LAmetro-D-line-corridor_2026-03-14_162.jpg,34.0632361111111,-118.363997222222
images/LAmetro-D-line-corridor_2026-03-14_176.jpg,LAmetro-D-line-corridor_2026-03-14_176.jpg,34.0622222222222,-118.314033333333
images/LAmetro-D-line-corridor_2026-04-10_737.jpg,LAmetro-D-line-corridor_2026-04-10_737.jpg,34.0532277777778,-118.374786111111
images/LAmetro-D-line-corridor_2026-03-14_177.jpg,LAmetro-D-line-corridor_2026-03-14_177.jpg,34.0619972222222,-118.333244444444
images/LAmetro-D-line-corridor_2026-04-10_736.jpg,LAmetro-D-line-corridor_2026-04-10_736.jpg,34.0532083333333,-118.310233333333
images/LAmetro-D-line-corridor_2026-04-10_722.jpg,LAmetro-D-line-corridor_2026-04-10_722.jpg,34.0481416666667,-118.350022222222
images/LAmetro-D-line-corridor_2026-03-24_130.jpg,LAmetro-D-line-corridor_2026-03-24_130.jpg,34.063675,-118.368797222222
images/LAmetro-D-line-corridor_2026-04-10_508.jpg,LAmetro-D-line-corridor_2026-04-10_508.jpg,34.0655944444444,-118.372916666667
images/LAmetro-D-line-corridor_2026-04-10_534.jpg,LAmetro-D-line-corridor_2026-04-10_534.jpg,34.0507277777778,-118.362258333333
images/LAmetro-D-line-corridor_2026-04-11_041.jpg,LAmetro-D-line-corridor_2026-04-11_041.jpg,34.0691333333333,-118.347558333333
images/LAmetro-D-line-corridor_2026-04-13_385.jpg,LAmetro-D-line-corridor_2026-04-13_385.jpg,34.0625388888889,-118.355338888889
images/LAmetro-D-line-corridor_2026-04-10_520.jpg,LAmetro-D-line-corridor_2026-04-10_520.jpg,34.0587805555556,-118.364105555556
images/LAmetro-D-line-corridor_2026-04-13_434.jpg,LAmetro-D-line-corridor_2026-04-13_434.jpg,34.0625083333333,-118.352586111111
images/LAmetro-D-line-corridor_2026-04-13_352.jpg,LAmetro-D-line-corridor_2026-04-13_352.jpg,34.0631361111111,-118.362044444444
images/LAmetro-D-line-corridor_2026-04-13_346.jpg,LAmetro-D-line-corridor_2026-04-13_346.jpg,34.0620638888889,-118.321336111111
images/LAmetro-D-line-corridor_2026-04-13_420.jpg,LAmetro-D-line-corridor_2026-04-13_420.jpg,34.0624111111111,-118.348122222222
